date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
2022-03-27 17:23:29,-51.73,-110.39,-73.72,-38.97,-77.16,-67.17,9.75,9.42,350.64,384.26,771.82,205.55,220.85,11.63,49274.43,19118.22,713.19,2.35,604.42,2.41,23.2,5.78,4.85,-45.65,-431.78,11187.24,11039.92,2.39,59.22,539.13
2022-03-27 17:23:34,-55.5,-114.34,-72.37,-34.44,-81.77,-72.04,9.75,9.42,350.74,384.26,772.26,205.55,220.85,11.63,48373.71,19607.29,705.91,2.36,612.6,2.41,23.24,5.9,7.09,-38.26,-416.76,11107.54,10939.75,2.39,59.52,539.13
2022-03-27 17:23:39,-54.16,-109.55,-73.63,-38.47,-86.56,-76.4,9.74,9.41,350.74,384.19,772.49,205.59,220.85,11.63,49198.9,19992.5,712.06,2.35,605.76,2.41,23.26,6.1,7.22,-38.26,-416.76,11107.54,10939.75,2.39,59.52,539.13
2022-03-27 17:23:44,-36.29,-106.2,-69.44,-43.25,-80.43,-77.91,9.74,9.41,350.74,384.26,772.59,205.55,220.85,11.63,48966.64,19915.08,716.54,2.35,602.48,2.39,23.21,5.48,4.97,-39.35,-421.71,11117.4,10895.94,2.39,59.86,539.2
2022-03-27 17:23:49,-46.19,-104.52,-71.03,-44.51,-90.75,-84.88,9.74,9.41,350.8,384.19,772.65,205.55,220.85,11.63,48909.99,19055.9,716.99,2.35,600.77,2.39,23.21,6.03,5.89,-39.35,-421.71,11117.4,10895.94,2.39,59.86,539.13
2022-03-27 17:23:54,-50.8,-96.8,-64.15,-41.49,-93.1,-76.99,9.74,9.41,350.7,384.26,772.72,205.55,220.88,11.63,48598.42,20334.29,718.48,2.35,601.9,2.44,23.28,5.67,6.83,-33.14,-428.43,11260.93,11021.94,2.39,59.94,539.2
2022-03-27 17:23:59,-55.76,-100.32,-68.85,-32.17,-83.54,-73.13,9.74,9.41,350.74,384.26,772.79,205.59,220.88,11.63,48902.44,18882.18,712.61,2.38,609.08,2.49,23.12,5.97,5.06,-33.14,-428.43,11260.93,11021.94,2.39,59.94,539.26
2022-03-27 17:24:04,-49.21,-105.52,-73.13,-37.63,-87.65,-79.0,9.74,9.41,350.7,384.32,772.89,205.55,220.88,11.63,48050.81,18168.4,705.53,2.43,615.78,2.49,23.17,5.05,5.58,-39.44,-407.95,11136.62,10959.87,2.4,59.81,539.26
2022-03-27 17:24:09,-47.45,-102.67,-67.42,-31.67,-79.93,-78.67,9.74,9.41,350.71,384.26,773.26,205.55,220.85,11.63,49752.18,20700.62,705.51,2.43,609.63,2.52,23.18,5.81,4.11,-39.44,-407.95,11136.62,10959.87,2.4,59.81,539.26
2022-03-27 17:24:14,-49.97,-100.57,-69.35,-30.91,-80.68,-75.06,9.74,9.41,350.74,384.26,773.66,205.55,220.88,11.63,48016.82,20475.91,710.42,2.43,608.32,2.49,23.14,5.87,5.91,-34.74,-398.63,11069.56,10926.66,2.4,59.68,539.33
2022-03-27 17:24:19,-61.3,-101.24,-70.44,-42.16,-82.11,-78.67,9.74,9.42,350.8,384.32,773.85,205.55,220.92,11.63,48320.84,19110.67,713.59,2.43,609.08,2.49,23.22,6.39,5.06,-34.74,-398.63,11069.56,10926.66,2.4,59.68,539.33
2022-03-27 17:24:24,-69.94,-107.29,-75.14,-46.94,-93.44,-79.09,9.75,9.42,350.74,384.26,773.95,205.59,220.92,11.63,49351.85,19510.99,704.88,2.4,608.9,2.49,23.25,5.37,6.78,-48.17,-425.57,11222.68,10945.02,2.4,59.47,539.39
2022-03-27 17:24:29,-60.04,-105.44,-72.12,-40.65,-73.46,-71.11,9.75,9.42,350.94,384.26,774.02,205.55,220.88,11.63,49655.87,19871.65,718.48,2.4,605.76,2.52,23.16,5.64,6.05,-48.17,-425.57,11222.68,10945.02,2.4,59.47,539.39
2022-03-27 17:24:34,-58.69,-102.84,-67.84,-30.5,-62.39,-59.53,9.75,9.43,350.74,384.32,773.95,205.55,220.95,11.63,49397.18,21267.11,712.74,2.38,607.27,2.54,23.24,5.74,5.43,-42.04,-428.18,11091.57,10944.18,2.4,58.97,539.39
2022-03-27 17:24:39,-54.83,-111.15,-66.08,-32.76,-69.35,-63.73,9.75,9.43,350.71,384.32,774.02,205.55,220.95,11.63,48462.46,18744.34,726.26,2.4,596.37,2.54,23.09,5.34,6.31,-42.04,-428.18,11091.57,10944.18,2.4,58.97,539.42
2022-03-27 17:24:44,-57.35,-115.68,-64.82,-29.99,-70.86,-63.14,9.75,9.43,350.81,384.26,774.09,205.55,220.95,11.63,49197.01,19754.58,726.13,2.43,595.84,2.52,23.24,5.45,6.44,-43.3,-422.47,11088.28,10911.28,2.41,59.23,539.42
2022-03-27 17:24:49,-58.61,-110.22,-63.39,-23.7,-75.06,-57.69,9.75,9.43,350.81,384.32,774.39,205.55,220.92,11.63,49142.25,19799.9,718.93,2.42,603.77,2.49,23.17,5.43,4.95,-43.3,-422.47,11088.28,10911.28,2.41,59.23,539.42
2022-03-27 17:24:54,-62.47,-105.52,-67.59,-26.97,-81.52,-62.05,9.75,9.43,350.81,384.32,774.69,205.55,220.92,11.63,50201.59,18653.7,710.42,2.4,612.05,2.51,23.22,5.8,6.41,-41.87,-406.44,11227.47,10920.91,2.41,58.71,539.42
2022-03-27 17:24:59,-63.39,-109.22,-76.82,-37.88,-80.01,-56.26,9.76,9.43,350.74,384.39,775.02,205.52,220.98,11.63,48689.05,19618.62,705.56,2.4,609.08,2.54,23.21,5.16,5.4,-41.87,-406.44,11227.47,10920.91,2.41,58.71,539.49
2022-03-27 17:25:04,-57.85,-123.48,-87.4,-33.85,-80.18,-75.9,9.76,9.43,350.74,384.32,775.25,205.55,220.95,11.63,48602.2,18989.81,698.01,2.43,618.65,2.57,23.24,4.84,4.96,-46.07,-431.2,11085.4,10949.84,2.4,59.21,539.55
2022-03-27 17:25:09,-55.25,-112.83,-77.91,-37.21,-73.38,-73.21,9.76,9.43,350.87,384.39,775.39,205.55,220.95,11.63,48909.99,19452.45,718.63,2.43,602.36,2.57,23.18,6.18,7.63,-46.07,-431.2,11085.4,10949.84,2.4,59.21,539.56
2022-03-27 17:25:14,-53.07,-116.85,-84.71,-44.01,-81.69,-76.91,9.76,9.43,350.81,384.39,775.32,205.49,220.95,11.63,48675.84,18997.37,705.03,2.46,615.73,2.57,23.19,5.6,3.97,-40.95,-446.98,11088.36,10848.57,2.4,59.39,539.55
2022-03-27 17:25:19,-58.36,-113.33,-77.33,-37.88,-78.25,-76.82,9.76,9.43,350.74,384.39,775.32,205.55,220.98,11.63,48056.48,20109.58,711.73,2.46,609.11,2.54,23.15,5.67,4.37,-40.95,-446.98,11088.36,10848.57,2.4,59.39,539.62
2022-03-27 17:25:24,-67.42,-113.41,-77.49,-36.12,-83.2,-84.21,9.76,9.43,350.75,384.33,775.09,205.55,220.98,11.63,48913.77,19743.25,711.27,2.46,605.18,2.54,23.26,5.41,8.49,-52.53,-447.81,11199.25,10935.45,2.4,59.63,539.62
2022-03-27 17:25:29,-65.16,-113.24,-79.93,-52.32,-84.37,-81.02,9.76,9.43,350.87,384.46,774.92,205.52,220.98,11.63,49472.71,19480.77,720.16,2.43,602.81,2.54,23.23,5.38,4.91,-52.53,-447.81,11199.25,10935.45,2.4,59.63,539.65
2022-03-27 17:25:34,-58.86,-109.55,-72.88,-45.43,-82.36,-72.04,9.76,9.43,350.81,384.39,774.86,205.55,221.02,11.63,48426.59,20058.59,705.56,2.4,617.26,2.54,23.23,5.67,5.39,-46.49,-454.95,11038.45,10920.74,2.4,59.52,539.72
2022-03-27 17:25:39,-57.94,-110.98,-71.87,-40.4,-85.3,-74.3,9.76,9.43,350.81,384.46,774.69,205.55,220.98,11.63,47969.61,19386.36,705.64,2.4,609.11,2.57,23.18,5.69,6.9,-46.49,-454.95,11038.45,10920.74,2.4,59.52,539.65
2022-03-27 17:25:44,-61.46,-106.11,-72.63,-34.52,-84.37,-66.5,9.76,9.44,350.81,384.46,774.63,205.55,221.05,11.63,48166.0,20083.14,710.7,2.38,609.66,2.62,23.23,5.71,9.3,-43.89,-457.8,11034.63,10808.91,2.4,59.27,539.72
2022-03-27 17:25:49,-68.01,-108.8,-73.13,-29.24,-83.87,-69.69,9.77,9.44,350.94,384.39,774.56,205.52,220.98,11.63,49750.29,17524.49,695.87,2.38,617.41,2.62,23.27,5.61,5.16,-43.89,-457.8,11034.63,10808.91,2.4,59.27,539.72
2022-03-27 17:25:54,-60.2,-108.46,-77.24,-43.92,-85.3,-74.89,9.77,9.45,350.88,384.4,774.63,205.52,221.05,11.63,48904.32,17611.35,709.24,2.38,610.87,2.62,23.13,6.07,5.98,-53.62,-443.87,11101.14,10870.97,2.4,59.12,539.72
2022-03-27 17:25:59,-42.41,-100.15,-74.05,-40.99,-74.39,-70.86,9.77,9.45,350.87,384.46,774.69,205.59,221.02,11.63,49274.43,20947.98,718.37,2.4,596.09,2.59,23.27,5.84,3.87,-53.62,-443.87,11101.14,10870.97,2.4,59.12,539.78
2022-03-27 17:26:04,-36.79,-97.89,-69.52,-20.84,-70.78,-61.55,9.77,9.45,350.94,384.46,774.56,205.55,221.02,11.63,48913.77,20385.27,702.59,2.38,614.01,2.57,23.2,5.71,6.37,-32.56,-465.44,11110.85,10939.06,2.4,58.66,539.78
2022-03-27 17:26:09,-41.99,-103.09,-71.11,-13.96,-72.71,-61.04,9.78,9.46,350.88,384.46,774.33,205.55,221.08,11.63,48894.88,18914.28,710.92,2.35,608.98,2.52,23.23,5.76,9.67,-32.56,-465.44,11110.85,10939.06,2.4,58.66,539.85
2022-03-27 17:26:14,-57.94,-103.17,-72.29,-22.77,-70.78,-59.03,9.78,9.46,350.87,384.39,774.03,205.59,221.02,11.62,50583.03,20453.25,715.23,2.33,605.73,2.49,23.23,6.2,7.17,-29.53,-435.98,11004.92,10886.77,2.39,59.03,539.85
2022-03-27 17:26:19,-54.67,-97.55,-64.57,-19.0,-61.97,-51.98,9.78,9.46,350.88,384.49,773.63,205.55,221.12,11.63,49633.21,20122.79,705.56,2.33,616.28,2.46,23.17,5.58,5.77,-29.53,-435.98,11004.92,10886.77,2.39,59.03,539.91
2022-03-27 17:26:24,-56.51,-96.29,-63.56,-31.42,-69.52,-61.04,9.79,9.46,350.81,384.46,773.33,205.49,221.05,11.63,49280.1,18755.67,715.03,2.33,602.58,2.44,23.2,6.34,7.21,-45.23,-453.27,11144.13,10887.68,2.4,59.12,539.91
2022-03-27 17:26:29,-38.64,-96.46,-68.01,-32.09,-71.7,-61.72,9.79,9.46,350.88,384.46,772.9,205.55,221.08,11.63,48960.97,19832.0,715.73,2.35,602.58,2.46,23.19,5.75,5.81,-45.23,-453.27,11144.13,10887.68,2.4,59.12,539.94
2022-03-27 17:26:34,-45.43,-84.21,-69.1,-31.0,-72.21,-58.36,9.79,9.46,350.81,384.49,772.73,205.52,221.05,11.63,49480.26,19409.02,704.85,2.35,614.74,2.46,23.22,5.53,5.55,-27.44,-454.95,11124.79,10866.78,2.39,59.17,539.95
2022-03-27 17:26:39,-42.83,-87.73,-66.33,-34.86,-70.44,-64.15,9.79,9.47,351.01,384.49,772.66,205.55,221.08,11.63,50156.27,19882.98,707.12,2.35,614.04,2.49,23.26,6.51,6.26,-27.44,-454.95,11124.79,10866.78,2.39,59.17,539.94
2022-03-27 17:26:44,-42.08,-96.96,-66.67,-37.38,-73.05,-70.28,9.79,9.46,350.81,384.46,772.56,205.55,221.08,11.63,49506.7,19050.24,707.02,2.35,612.63,2.52,23.22,5.57,6.59,-30.37,-464.43,11120.5,10976.05,2.4,59.38,539.95
2022-03-27 17:26:49,-42.75,-103.17,-65.41,-31.25,-67.51,-57.18,9.79,9.46,350.94,384.49,772.8,205.55,221.05,11.63,49536.91,19726.25,708.93,2.35,610.82,2.54,23.16,5.71,6.54,-30.37,-464.43,11120.5,10976.05,2.4,59.38,540.07
2022-03-27 17:26:54,-34.52,-106.2,-68.35,-24.12,-62.3,-55.59,9.79,9.46,350.81,384.49,772.86,205.49,221.08,11.63,50186.48,19699.82,718.7,2.38,598.23,2.52,23.22,6.17,7.98,-25.51,-443.03,11124.09,10856.37,2.39,59.56,540.07
2022-03-27 17:26:59,-37.54,-104.35,-73.8,-31.33,-72.04,-60.62,9.78,9.45,351.01,384.46,772.66,205.55,221.12,11.63,49884.36,17307.33,710.39,2.4,607.02,2.52,23.14,5.65,7.06,-25.51,-443.03,11124.09,10856.37,2.39,59.56,540.07
2022-03-27 17:27:04,-44.93,-98.89,-76.07,-25.88,-68.26,-63.14,9.78,9.45,350.88,384.49,772.36,205.55,221.08,11.63,50290.34,18657.47,713.11,2.4,605.76,2.54,23.25,6.42,4.5,-22.9,-446.89,11101.1,10864.6,2.39,59.67,540.07
2022-03-27 17:27:09,-43.08,-102.0,-64.06,-29.74,-65.07,-58.02,9.78,9.45,350.95,384.56,771.83,205.49,221.12,11.63,49206.45,19023.8,712.08,2.43,609.89,2.58,23.22,5.37,6.15,-22.9,-446.89,11101.1,10864.6,2.39,59.67,540.14
2022-03-27 17:27:14,-46.44,-97.72,-66.08,-29.74,-72.12,-59.95,9.78,9.46,351.01,384.5,771.54,205.52,221.15,11.63,49655.87,19418.46,705.94,2.48,614.14,2.62,23.21,5.59,4.87,-28.02,-459.65,11173.67,11008.78,2.39,59.51,540.14
2022-03-27 17:27:19,-40.99,-91.51,-71.2,-17.23,-62.05,-55.92,9.78,9.46,351.01,384.56,771.3,205.49,221.15,11.63,49451.94,19646.95,697.2,2.51,622.78,2.64,23.27,5.55,7.38,-28.02,-459.65,11173.67,11008.78,2.39,59.51,540.14
2022-03-27 17:27:24,-49.63,-100.32,-67.67,-14.72,-60.37,-60.96,9.79,9.46,351.05,384.57,771.01,205.55,221.12,11.63,48996.85,19074.79,708.66,2.51,608.2,2.67,23.19,6.07,7.32,-30.46,-449.49,11078.71,10832.41,2.39,59.1,540.18
2022-03-27 17:27:29,-45.69,-106.53,-62.39,-18.83,-58.78,-60.04,9.79,9.47,350.95,384.57,770.91,205.55,221.15,11.63,48653.18,20829.02,707.55,2.48,612.81,2.69,23.3,5.85,5.33,-30.46,-449.49,11078.71,10832.41,2.39,59.1,540.18
2022-03-27 17:27:34,-46.69,-110.06,-62.47,-23.28,-66.67,-60.37,9.79,9.47,351.04,384.56,770.74,205.49,221.15,11.63,48851.45,20506.12,710.34,2.48,609.11,2.69,23.17,6.05,8.61,-29.2,-452.68,11088.86,10805.98,2.39,58.67,540.17
2022-03-27 17:27:39,-48.96,-101.92,-60.96,-22.52,-59.87,-52.15,9.8,9.48,351.05,384.57,770.67,205.59,221.15,11.63,48977.97,17900.26,707.12,2.46,609.11,2.67,23.21,5.73,5.0,-29.2,-452.68,11088.86,10805.98,2.39,58.67,540.24
2022-03-27 17:27:44,-47.7,-103.01,-63.81,-31.84,-64.4,-49.55,9.8,9.48,351.01,384.5,770.74,205.49,221.18,11.63,49665.31,20188.89,726.33,2.46,595.61,2.64,23.23,6.09,7.03,-33.23,-469.21,11212.93,10904.27,2.39,58.76,540.24
2022-03-27 17:27:49,-50.89,-92.52,-63.65,-19.42,-64.99,-55.0,9.8,9.48,351.02,384.57,770.84,205.52,221.18,11.63,49334.86,18215.61,719.53,2.43,599.81,2.67,23.18,5.01,5.57,-33.23,-469.21,11212.93,10904.27,2.39,58.76,540.24
2022-03-27 17:27:54,-57.85,-97.72,-69.1,-14.89,-62.47,-56.51,9.8,9.48,351.01,384.5,770.91,205.52,221.22,11.63,49519.91,17868.16,710.42,2.43,610.57,2.69,23.21,5.63,10.46,-35.58,-453.44,11093.42,10893.57,2.39,58.81,540.24
